Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
normalizer,RUSBoost,0.8700701615833856,0.6516056758775206,0.5701485885440919,0.5949034249753312,0.5803751369860959,0.4813992666394888,0.6516056758775206,0.8700701615833856,0.648888888888889
normalizer,GradientBoostingClassifier,0.8518518962135321,0.8518483943241225,0.8492226680096572,0.8518388613387146,0.7639144399846876,0.761606184938533,0.8518483943241225,0.8518518962135321,0.8004495939790058
power,LogitBoost,0.8933767792515175,0.8679985063480209,0.8675470486158128,0.8803646188323301,0.8033765470348304,0.7929166542620916,0.8679985063480209,0.8933767792515175,0.8541394335511981
power,MEBoost,0.872294964551901,0.6839058999253175,0.6277320061037508,0.7665191347813985,0.6105066151418899,0.5256429934744483,0.6839058999253175,0.872294964551901,0.6813151119033473
power,AdaBoost,0.8837083849176207,0.8710480458053275,0.8710467510921394,0.8773220228075435,0.8004896227755464,0.7948892708404695,0.8710480458053275,0.8837083849176207,0.8425371360665478
power,RUSBoost,0.8047636068462339,0.7387042569081405,0.7340420719836379,0.7699745075427299,0.6329102911303314,0.60125771207256,0.7387042569081405,0.8047636068462339,0.7289146365616953
power,GradientBoostingClassifier,0.8697834900449672,0.8678117998506348,0.8658070561308931,0.8687850454129672,0.7899709996197837,0.7873518184617013,0.8678117998506348,0.8697834900449672,0.8224083977025153
quantile,LogitBoost,0.8908564147737822,0.8615260144386357,0.8610779851341187,0.8758271066945268,0.7950556031508268,0.7828579268452187,0.8615260144386357,0.8908564147737822,0.8485502079619728
quantile,MEBoost,0.785124886592555,0.7485374657704754,0.7486380216124336,0.7663371024777738,0.6246576222354671,0.6083009414368147,0.7485374657704754,0.785124886592555,0.7094137452960984
quantile,AdaBoost,0.8937756788736307,0.8775205377147125,0.8782183696824603,0.8855425298971266,0.8127821225523074,0.8061647696969257,0.8775205377147125,0.8937756788736307,0.8625034660328779
quantile,RUSBoost,0.7937075189525712,0.7258215085884988,0.7234446268800702,0.7579662491142027,0.6134924756779757,0.5824733860426304,0.7258215085884988,0.7937075189525712,0.7166924143394732
quantile,GradientBoostingClassifier,0.8693837458374972,0.8678117998506348,0.8667083869663351,0.8685832756572243,0.7895125586524646,0.7875875605082939,0.8678117998506348,0.8693837458374972,0.8235531788472965
polynomial,LogitBoost,0.9346584548509558,0.9261886980333583,0.9270513930692768,0.9303603242631685,0.8865882203765096,0.8837638672052647,0.9261886980333583,0.9346584548509558,0.9163378886908299
polynomial,MEBoost,0.8694615655058445,0.6645195419467265,0.5823305446377977,0.6515560801245265,0.5933470754661019,0.49757042558502995,0.6645195419467265,0.8694615655058445,0.6589225589225589
polynomial,AdaBoost,0.9155409599394639,0.9132748319641525,0.9130502341818086,0.9144055853060333,0.862877253197011,0.8616988061273392,0.9132748319641525,0.9155409599394639,0.8951594375123787
polynomial,RUSBoost,0.849100507104838,0.8033669405028628,0.8114775443816716,0.8253951028542147,0.709420659282905,0.695928632033309,0.8033669405028628,0.849100507104838,0.7923311546840958
polynomial,GradientBoostingClassifier,0.9054922181755892,0.9067089868060743,0.905096207917753,0.9060955210959009,0.8506471920757838,0.8497355822282181,0.9067089868060743,0.9054922181755892,0.8749970291146761
kbins,LogitBoost,0.7414317813763477,0.645537714712472,0.6322959415295143,0.6886048855788371,0.510934856565335,0.46791582898813794,0.645537714712472,0.7414317813763477,0.6416240839770251
kbins,MEBoost,0.8076143183450286,0.42628205128205127,0.3768699876091611,0.48675679434177616,0.3212172104493145,0.24545328790857268,0.42628205128205127,0.8076143183450286,0.49154882154882157
kbins,AdaBoost,0.7695945259776554,0.732387353746577,0.7295856392096511,0.7503476184315906,0.5962380795878525,0.5804922642347258,0.732387353746577,0.7695945259776554,0.7098019409784116
kbins,RUSBoost,0.6852485746051226,0.5936955439382624,0.6016937763379681,0.6356108817983407,0.409475094690173,0.3846635823861611,0.5936955439382624,0.6852485746051226,0.6123668053079818
kbins,GradientBoostingClassifier,0.7515374323546639,0.735654717450834,0.7356371434501074,0.7431776822693584,0.5885833981291214,0.5808701814077651,0.735654717450834,0.7515374323546639,0.703370964547435
