Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
normalizer,AdaBoost,0.8650419492007623,0.8640046296296297,0.8476569227845584,0.8644427355438769,0.7099453635930407,0.7016251592431265,0.8640046296296297,0.8650419492007623,0.5189815633054017
normalizer,RUSBoost,0.8119948945912475,0.47222222222222215,0.4794837246745518,0.5866208363974202,0.3091029424137515,0.21639511734392636,0.47222222222222215,0.8119948945912475,0.33925836752409727
normalizer,GradientBoostingClassifier,0.8768874835465224,0.8414351851851851,0.8156558059933916,0.8198389040091502,0.6558268688829271,0.6470155150173859,0.8414351851851851,0.8768874835465224,0.44485605266094225
power,LogitBoost,0.9058318626330181,0.8478009259259259,0.8355729642158641,0.8567534365114704,0.7100860928431595,0.6861556898906419,0.8478009259259259,0.9058318626330181,0.5310084336154282
power,MEBoost,0.882592502813091,0.7905092592592592,0.7775406804461485,0.7977103542229805,0.6130141451681729,0.5796825590106441,0.7905092592592592,0.882592502813091,0.44666979783431193
power,AdaBoost,0.8823643326236169,0.8755787037037037,0.8664674177715964,0.8789443881045398,0.7370911499802858,0.7305361382055565,0.8755787037037037,0.8823643326236169,0.5701780329472607
power,RUSBoost,0.8119948945912475,0.47222222222222215,0.4794837246745518,0.5866208363974202,0.3091029424137515,0.21639511734392636,0.47222222222222215,0.8119948945912475,0.33925836752409727
power,GradientBoostingClassifier,0.8799786986028542,0.8443287037037036,0.818497877015897,0.8228447094023599,0.6630572246023242,0.6540877060759381,0.8443287037037036,0.8799786986028542,0.447663418927966
quantile,LogitBoost,0.9058318626330181,0.8478009259259259,0.8355729642158641,0.8567534365114704,0.7100860928431595,0.6861556898906419,0.8478009259259259,0.9058318626330181,0.5310084336154282
quantile,MEBoost,0.8906660812480439,0.795138888888889,0.7820663845799029,0.8040262658341324,0.6284354390768252,0.5916940511448088,0.795138888888889,0.8906660812480439,0.4527666495712847
quantile,AdaBoost,0.8823643326236169,0.8755787037037037,0.8664674177715964,0.8789443881045398,0.7370911499802858,0.7305361382055565,0.8755787037037037,0.8823643326236169,0.5701780329472607
quantile,RUSBoost,0.8119948945912475,0.47222222222222215,0.4794837246745518,0.5866208363974202,0.3091029424137515,0.21639511734392636,0.47222222222222215,0.8119948945912475,0.33925836752409727
quantile,GradientBoostingClassifier,0.8799786986028542,0.8443287037037036,0.818497877015897,0.8228447094023599,0.6630572246023242,0.6540877060759381,0.8443287037037036,0.8799786986028542,0.447663418927966
polynomial,LogitBoost,0.9125288313991934,0.8628472222222222,0.8575614679001099,0.8869796423184613,0.7381504799274592,0.7173620975982935,0.8628472222222222,0.9125288313991934,0.6055494740402326
polynomial,MEBoost,0.8230508719023105,0.5503472222222222,0.5684911653977598,0.6463181954011227,0.37271414379942785,0.28352946300042964,0.5503472222222222,0.8230508719023105,0.4287726486297621
polynomial,AdaBoost,0.9078223335304757,0.9010416666666666,0.9008874835946576,0.9044185523816695,0.7894910966370478,0.7869420694821835,0.9010416666666666,0.9078223335304757,0.7592191077552716
polynomial,RUSBoost,0.8119948945912475,0.47222222222222215,0.4794837246745518,0.5866208363974202,0.3091029424137515,0.21639511734392636,0.47222222222222215,0.8119948945912475,0.33925836752409727
polynomial,GradientBoostingClassifier,0.9162305920047421,0.8883101851851851,0.8585904297166403,0.8627841059888675,0.7601017841494372,0.7505548951618216,0.8883101851851851,0.9162305920047421,0.478476533389226
kbins,LogitBoost,0.9058318626330181,0.8478009259259259,0.8355729642158641,0.8567534365114704,0.7100860928431595,0.6861556898906419,0.8478009259259259,0.9058318626330181,0.5310084336154282
kbins,MEBoost,0.8580560026780124,0.6064814814814815,0.6138475464304122,0.6824339986990751,0.4313858826257948,0.33796954144428454,0.6064814814814815,0.8580560026780124,0.3871970943992662
kbins,AdaBoost,0.8823643326236169,0.8755787037037037,0.8664674177715964,0.8789443881045398,0.7370911499802858,0.7305361382055565,0.8755787037037037,0.8823643326236169,0.5701780329472607
kbins,RUSBoost,0.8119948945912475,0.47222222222222215,0.4794837246745518,0.5866208363974202,0.3091029424137515,0.21639511734392636,0.47222222222222215,0.8119948945912475,0.33925836752409727
kbins,GradientBoostingClassifier,0.8799786986028542,0.8443287037037036,0.818497877015897,0.8228447094023599,0.6630572246023242,0.6540877060759381,0.8443287037037036,0.8799786986028542,0.447663418927966
